,Unnamed: 0,device,event_id,channel,timestamp_tz,active_power,active_power_delta,apparent_power,coil_reversed,complete,current,energy,energy_delta,evt_type,firmware,hz,phase_shift,reactive_power,reactive_power_delta,timestamp,voltage,wifi_strength,peak_1,peak_2,peak_3,peak_4,peak_5,peak_6,peak_7,peak_8,peak_9,peak_10,harmonic_img_1,harmonic_img_2,harmonic_img_3,harmonic_img_4,harmonic_img_5,harmonic_img_6,harmonic_img_7,harmonic_img_8,harmonic_img_9,harmonic_real_1,harmonic_real_2,harmonic_real_3,harmonic_real_4,harmonic_real_5,harmonic_real_6,harmonic_real_7,harmonic_real_8,harmonic_real_9,hour
497,927,7,119185,1,2020-06-18 10:57:52.000000,51,-95.0,343.0,,False,1.41,,0,2,89,50.0,56.9,79,-510,2020-06-18 10:57:52.000000,243.38099999999997,51,0.092,0.095,0.095,0.094,0.09,0.092,0.09,0.08900000000000001,0.087,0.09,-18,9,0,0,0,0,0,0,0,-97,-13,-4,-1,0,0,0,0,0,10
490,39,7,113943,1,2020-06-15 08:10:03.000000,165,-27.0,879.0,,False,3.6510000000000002,1319570.0,0,2,89,50.0,76.9,735,262,2020-06-15 08:10:03.000000,240.773,50,3.595,3.491,3.278,3.1430000000000002,3.135,3.1210000000000004,3.2119999999999997,3.443,3.4789999999999996,3.557,-4938,-41,1328,-9,41,0,212,14,-4,-914,-113,686,113,21,59,143,-11,-21,8
147,1004,7,119262,1,2020-06-18 11:12:40.000000,323,0.0,437.0,,True,1.811,1320743.0,4,5,89,50.0,40.7,282,-91,2020-06-18 11:12:40.000000,241.643,52,1.811,1.811,1.811,1.811,1.811,1.811,1.811,1.811,1.811,,-1636,11,-516,-16,-122,-4,44,-1,9,-1897,-26,153,0,-117,-3,-79,1,-11,11
350,225,7,114129,1,2020-06-15 08:35:14.000000,28,-325.0,47.0,,True,0.196,1320083.0,0,2,89,50.0,52.3,36,-635,2020-06-15 08:35:14.000000,242.512,54,4.197,4.334,4.285,4.252,4.707,5.255,5.034,5.086,5.364,5.004,-206,9,0,0,0,0,0,0,0,-146,-11,-9,0,-3,0,0,0,0,8
710,596,7,118854,1,2020-06-18 10:08:38.000000,2193,-88.0,2297.0,,True,9.753,1320302.0,4,2,89,50.0,4.2,170,-574,2020-06-18 10:08:38.000000,235.558,55,8.862,8.857999999999999,8.857999999999999,8.863,8.862,8.862,8.86,8.857999999999999,8.86,8.863,-273,1,-49,-4,6,0,94,0,8,-12543,-26,33,-9,432,0,135,0,-3,10
283,827,7,119085,1,2020-06-18 10:41:21.000000,91,68.0,487.0,,False,2.046,1320695.0,0,1,89,50.0,79.1,477,434,2020-06-18 10:41:21.000000,238.166,50,,2.4090000000000003,2.4930000000000003,2.496,2.818,2.6639999999999997,2.7039999999999997,3.105,2.742,2.531,-4121,9,1067,0,120,4,140,-8,-37,-757,-13,506,-3,14,-14,69,-3,-41,10
557,280,7,114184,1,2020-06-15 08:45:03.000000,164,158.0,832.0,,False,3.408,1320097.0,0,1,89,50.0,77.6,771,778,2020-06-15 08:45:03.000000,,51,4.065,3.908,4.052,3.778,3.489,3.463,3.339,,3.248,3.022,-4159,1,899,1,90,-8,42,0,16,-1188,-16,905,0,41,-13,156,8,-16,8
595,944,7,119202,1,2020-06-18 11:00:30.000000,344,339.0,1435.0,,False,5.877999999999999,1320722.0,0,1,89,50.0,65.7,775,259,2020-06-18 11:00:30.000000,244.25,51,2.4219999999999997,2.481,2.5980000000000003,2.7089999999999996,2.803,2.965,3.049,3.344,3.281,3.4789999999999996,-7408,-14,1976,-3,-156,0,94,6,47,-1602,-19,1334,-9,-333,-28,214,11,146,11
36,334,7,114238,1,2020-06-15 08:53:51.000000,246,241.0,,,False,4.38,1320110.0,0,1,89,50.0,64.6,523,456,2020-06-15 08:53:51.000000,242.512,53,2.28,2.351,2.499,2.616,2.758,2.753,3.0439999999999996,2.955,3.234,3.45,-4841,-9,1204,3,42,-1,128,0,19,-1044,-6,810,-8,-64,-13,191,6,21,8
178,361,7,114265,1,2020-06-15 08:57:43.000000,138,,530.0,,False,2.186,1320115.0,1,1,89,50.0,72.0,428,146,2020-06-15 08:57:43.000000,242.512,53,1.709,1.805,1.7269999999999999,1.683,1.679,1.9040000000000001,1.92,1.806,1.808,1.8230000000000002,-2842,8,729,-4,165,0,1,1,-11,-772,-21,603,-3,66,1,-41,3,-87,8
555,254,7,114158,1,2020-06-15 08:40:59.000000,6,-214.0,51.0,,False,0.214,1320091.0,0,2,89,50.0,77.6,28,-444,2020-06-15 08:40:59.000000,241.643,51,0.062,0.057,0.062,0.069,0.061,0.064,0.064,,0.061,0.064,41,16,6,-4,-3,0,0,0,0,-24,-9,-14,-3,-8,-1,0,0,3,8
597,767,7,119025,1,2020-06-18 10:33:31.000000,132,-46.0,680.0,,False,2.8560000000000003,1320682.0,0,2,89,50.0,78.0,638,-15,2020-06-18 10:33:31.000000,238.166,54,2.244,2.248,2.305,2.491,2.5869999999999997,2.432,2.512,2.319,2.362,2.3890000000000002,-3113,24,590,42,94,-39,16,-8,72,-1168,-11,895,-39,145,-1,57,9,-57,10
641,130,7,114034,1,2020-06-15 08:21:27.000000,2039,170.0,2042.0,,True,8.936,1319875.0,4,1,89,50.0,0.7,30,-628,2020-06-15 08:21:27.000000,228.604,50,8.929,8.934,8.936,8.933,8.934,8.937999999999999,8.937999999999999,8.941,8.939,8.939,396,4,-70,0,-87,0,44,0,1,-12553,-41,-44,-3,363,0,161,0,3,8
695,263,7,114167,1,2020-06-15 08:42:11.000000,249,243.0,,,False,4.605,1320093.0,0,1,89,50.0,75.9,1009,1016,2020-06-15 08:42:11.000000,241.643,51,4.265,4.956,4.7860000000000005,,5.02,4.978,4.41,4.58,4.349,4.605,-4895,-1,1090,41,6,-9,57,-13,9,-1386,1,1089,-46,-95,29,206,-8,41,8
531,1001,7,119259,1,2020-06-18 11:11:14.000000,63,41.0,353.0,,False,1.456,1320739.0,0,1,89,50.0,77.6,297,-119,2020-06-18 11:11:14.000000,242.512,53,0.9420000000000001,0.958,0.961,1.0290000000000001,1.1179999999999999,1.298,1.287,1.29,1.321,1.374,-1668,4,539,1,21,3,16,-3,-14,-608,-18,549,-1,-66,1,-117,-4,-13,11
242,17,7,113921,1,2020-06-15 08:07:17.000000,5,-223.0,15.0,,True,0.062,1319565.0,0,2,89,50.0,-50.2,-6,-859,2020-06-15 08:07:17.000000,240.773,50,2.9330000000000003,2.8510000000000004,2.8360000000000003,2.928,2.6489999999999996,2.715,2.641,2.465,2.583,2.461,34,11,0,0,0,0,0,0,0,-19,-4,-6,0,0,0,0,0,0,8
653,577,7,118835,1,2020-06-18 10:06:00.000000,2265,190.0,2430.0,,False,,1320205.0,10,1,89,50.0,20.7,861,858,2020-06-18 10:06:00.000000,233.82,59,9.756,9.809,9.721,9.913,9.908999999999999,9.736,9.834,10.097999999999999,10.058,9.999,-5176,0,1029,-1,-14,3,204,0,34,-13657,-28,876,-8,397,0,326,0,46,10
960,89,7,113993,1,2020-06-15 08:17:01.000000,2305,,2553.0,,False,10.919,1319706.0,8,1,89,50.0,18.9,794,769,2020-06-15 08:17:01.000000,233.82,50,9.914,9.865,10.008,10.06,10.06,10.107000000000001,9.88,10.23,9.896,10.255999999999998,-2331,-41,448,13,-232,102,-168,-1,0,-14135,-34,1173,16,325,31,267,-6,42,8
611,800,7,119058,1,2020-06-18 10:37:40.000000,5,-305.0,14.0,,True,,1320689.0,0,2,89,50.0,-54.1,-7,-882,2020-06-18 10:37:40.000000,238.166,50,3.766,3.57,3.6310000000000002,3.778,3.9219999999999997,4.178999999999999,4.407,4.44,4.755,4.946000000000001,37,11,0,-3,0,0,0,0,0,-23,-11,-9,0,0,0,0,0,0,10
534,188,7,114092,1,2020-06-15 08:29:51.000000,170,165.0,837.0,,False,,1320076.0,0,1,89,50.0,66.0,388,395,2020-06-15 08:29:51.000000,243.38099999999997,52,1.824,1.7469999999999999,1.9469999999999998,1.956,2.1069999999999998,2.105,2.2680000000000002,2.349,2.435,2.582,-4164,6,915,13,95,-6,47,6,11,-1178,-6,902,6,33,-41,184,11,-11,8
310,943,7,119201,1,2020-06-18 11:00:17.000000,266,261.0,1133.0,,False,4.641,1320722.0,1,1,89,50.0,62.5,516,523,2020-06-18 11:00:17.000000,244.25,51,2.432,2.6210000000000004,2.742,2.747,2.946,3.08,3.207,3.283,3.588,3.8139999999999996,-5337,6,1214,-8,36,19,31,-11,0,-1455,-37,1150,-1,-127,0,212,0,72,11
206,588,7,118846,1,2020-06-18 10:07:39.000000,2336,259.0,2582.0,,False,11.005,1320263.0,9,1,89,50.0,18.9,814,823,2020-06-18 10:07:39.000000,,55,9.985,9.969,9.746,9.939,9.972000000000001,10.201,9.966000000000001,10.213,10.546,10.744000000000002,-7121,1,1504,-3,-26,3,295,0,89,-13592,-13,912,-33,242,-24,255,34,80,10
368,884,7,119142,1,2020-06-18 10:50:06.000000,140,135.0,841.0,,False,3.469,1320707.0,0,1,89,50.0,69.9,389,396,2020-06-18 10:50:06.000000,242.512,54,1.8030000000000002,1.915,1.9380000000000002,1.996,2.178,2.149,2.301,2.423,2.5269999999999997,2.602,-3702,14,760,61,24,39,-37,0,28,-1348,90,1054,-75,105,1,102,-24,-37,10
454,890,7,119148,1,2020-06-18 10:50:55.000000,6,-157.0,57.0,,False,0.23399999999999999,1320708.0,0,2,89,50.0,-27.4,-3,-771,2020-06-18 10:50:55.000000,243.38099999999997,54,0.066,0.061,0.059000000000000004,0.061,0.064,0.061,0.062,0.057,0.061,0.061,37,9,0,0,0,0,0,0,0,-16,-6,-8,-1,-1,0,0,0,0,10
910,104,7,114008,1,2020-06-15 08:18:27.000000,2111,18.0,2111.0,,True,8.896,1319763.0,8,1,89,50.0,0.3,18,-760,2020-06-15 08:18:27.000000,237.297,50,9.109,9.106,9.116,9.116,9.22,9.185,9.249,9.357999999999999,9.24,9.301,206,3,-77,0,-52,0,61,0,6,-12516,-33,-26,-14,354,0,143,0,6,8
1010,680,7,118938,1,2020-06-18 10:19:35.000000,5,-172.0,48.0,,False,0.204,1320664.0,0,2,89,50.0,82.2,41,-677,2020-06-18 10:19:35.000000,239.035,51,3.352,3.844,4.04,4.141,4.6819999999999995,4.024,3.859,3.989,3.6510000000000002,3.725,39,11,3,-3,-3,0,0,0,0,-26,-11,-13,-1,-1,-3,0,1,0,10
690,197,7,114101,1,2020-06-15 08:31:09.000000,217,212.0,990.0,,False,4.07,1320077.0,0,1,89,50.0,75.5,860,867,2020-06-15 08:31:09.000000,243.38099999999997,50,2.077,2.085,2.224,2.379,2.4730000000000003,2.5469999999999997,2.544,2.615,2.867,,-4908,4,1316,0,29,14,176,3,14,-886,-9,686,8,-49,-77,143,9,14,8
269,54,7,113958,1,2020-06-15 08:12:02.000000,154,-11.0,827.0,,False,3.435,1319573.0,0,2,89,50.0,77.6,713,81,2020-06-15 08:12:02.000000,240.773,50,3.0260000000000002,3.3160000000000003,3.608,3.682,3.986,4.021,3.737,3.818,3.806,3.72,-4450,6,1202,0,77,-8,178,-6,3,-763,0,582,-41,6,-9,89,8,-14,8
541,464,7,114368,1,2020-06-15 09:15:32.000000,22,-86.0,46.0,,True,0.193,,0,2,89,50.0,86.1,333,-163,2020-06-15 09:15:32.000000,240.773,54,,2.13,2.019,1.9780000000000002,2.077,1.966,2.05,1.9580000000000002,1.994,1.9609999999999999,-2456,28,749,0,95,-1,-16,0,-26,-557,-16,402,-16,21,0,-54,1,-49,9
733,442,7,114346,1,2020-06-15 09:10:15.000000,20,-89.0,44.0,,True,0.18600000000000003,1320132.0,0,2,89,50.0,61.5,37,-511,2020-06-15 09:10:15.000000,239.035,54,2.204,2.176,2.1919999999999997,2.115,2.036,2.057,2.057,2.036,1.9680000000000002,1.871,-212,14,0,-1,0,0,0,0,0,-107,-3,-11,-1,-3,0,0,0,1,9
698,246,7,114150,1,2020-06-15 08:40:11.000000,121,109.0,654.0,,False,2.6889999999999996,1320090.0,0,1,89,50.0,78.3,598,599,2020-06-15 08:40:11.000000,243.38099999999997,51,1.3869999999999998,1.453,1.455,1.574,1.5930000000000002,1.6780000000000002,1.716,1.876,1.889,2.006,-3626,0,1077,0,163,-1,90,0,-59,-455,-24,325,-9,-13,14,-11,0,-19,8
982,759,7,119017,1,2020-06-18 10:30:50.000000,165,106.0,559.0,,False,2.339,,1,1,89,50.0,71.7,502,211,2020-06-18 10:30:50.000000,239.035,50,1.062,1.07,1.075,1.092,1.115,1.1740000000000002,1.224,1.244,1.329,1.42,-2707,0,453,0,102,0,33,0,54,-1077,-19,808,-1,133,0,-19,0,-39,10
356,720,7,118978,1,2020-06-18 10:24:59.000000,263,258.0,1107.0,,False,4.6160000000000005,1320671.0,0,1,89,50.0,62.5,509,516,2020-06-18 10:24:59.000000,239.90400000000002,53,2.476,2.4459999999999997,2.522,,2.859,2.96,3.105,3.179,3.248,3.5239999999999996,-6218,6,1425,14,-33,-33,57,0,19,-1600,9,1273,-6,-242,-64,234,33,118,10
459,367,7,114271,1,2020-06-15 09:00:15.000000,17,0.0,21.0,,True,0.09,1320119.0,0,2,89,50.0,14.4,4,-435,2020-06-15 09:00:15.000000,240.773,54,1.925,1.902,1.849,1.8130000000000002,1.9040000000000001,1.953,1.955,1.8969999999999998,1.932,1.8719999999999999,-19,11,0,-1,0,0,0,0,0,-100,-14,-4,-1,0,0,0,0,1,9
277,269,7,114173,1,2020-06-15 08:43:22.000000,5,-192.0,,,True,0.062,1320094.0,0,2,89,50.0,-54.8,-7,-583,2020-06-15 08:43:22.000000,244.25,51,0.057,0.059000000000000004,0.061,0.059000000000000004,0.064,0.064,0.064,0.064,0.069,0.062,39,13,0,0,0,0,0,0,0,-21,-8,-14,0,-1,0,0,0,0,8
819,453,7,114357,1,2020-06-15 09:12:17.000000,90,,527.0,,False,2.166,1320135.0,0,2,89,50.0,78.3,449,-44,2020-06-15 09:12:17.000000,243.38099999999997,54,1.848,1.839,1.851,,1.8840000000000001,1.989,2.042,2.062,2.082,2.05,-2623,16,820,0,117,-9,-21,0,-47,-529,-6,392,-8,6,0,-52,0,-49,9
144,20,7,113924,1,2020-06-15 08:07:46.000000,124,119.0,645.0,,False,2.661,,0,1,89,50.0,78.0,600,607,2020-06-15 08:07:46.000000,242.512,50,3.889,3.4930000000000003,3.6660000000000004,3.658,3.4939999999999998,3.7710000000000004,3.9019999999999997,4.06,4.007,3.96,-3920,-3,953,8,94,-9,92,-33,3,-933,-28,706,-19,77,-3,26,23,-24,8
514,617,7,118875,1,2020-06-18 10:11:21.000000,2256,183.0,2402.0,,False,10.276,1320398.0,3,1,89,50.0,19.6,815,807,2020-06-18 10:11:21.000000,233.82,55,10.380999999999998,10.258,10.457,10.432,10.37,10.398,10.421,10.302,10.376,10.272,-5184,-29,999,-21,77,44,259,0,59,-13447,-56,724,-18,379,42,287,3,36,10
946,777,7,119035,1,2020-06-18 10:34:58.000000,206,201.0,934.0,,False,3.895,1320684.0,0,1,89,50.0,64.3,436,443,2020-06-18 10:34:58.000000,239.90400000000002,54,5.129,5.984,5.2,4.423,5.138999999999999,5.052,4.577,,5.817,5.072,-4832,46,1008,9,34,59,11,16,-9,-1503,16,1131,0,-37,-59,235,0,31,10
122,737,7,118995,1,2020-06-18 10:27:35.000000,230,210.0,1043.0,,False,4.364,1320675.0,1,1,89,50.0,65.3,506,471,2020-06-18 10:27:35.000000,239.035,50,2.331,2.4459999999999997,2.498,2.562,2.7119999999999997,2.88,2.8539999999999996,2.998,3.22,3.392,-5590,33,1362,-29,-23,4,141,19,31,-1194,-14,854,-19,-108,1,202,11,49,10
4,993,7,119251,1,2020-06-18 11:08:28.000000,48,-17.0,278.0,,True,1.146,1320734.0,0,2,89,50.0,78.7,245,-87,2020-06-18 11:08:28.000000,242.512,53,1.531,1.5290000000000001,1.44,1.4480000000000002,1.324,1.305,1.2819999999999998,1.224,1.183,1.141,-1485,9,623,0,-47,0,-57,0,0,-331,-6,254,0,-72,0,-52,0,8,11
66,519,7,118777,1,2020-06-18 09:58:32.000000,12,8.0,37.0,,False,0.156,1320152.0,1,1,89,50.0,4.2,0,-540,2020-06-18 09:58:32.000000,237.297,61,,0.767,0.813,0.932,1.056,1.057,1.075,1.103,1.135,1.161,0,9,0,0,0,0,0,0,0,-61,-3,-6,-1,0,0,0,0,0,9
419,377,7,114281,1,2020-06-15 09:01:40.000000,255,,1097.0,,False,4.573,1320121.0,0,1,89,50.0,63.2,510,504,2020-06-15 09:01:40.000000,239.90400000000002,54,2.3890000000000002,2.521,2.727,2.7089999999999996,2.819,3.083,3.012,3.285,3.542,3.6719999999999997,-6113,0,1273,21,31,24,16,0,-24,-1836,-11,1414,3,-221,-11,221,-13,107,9
128,223,7,114127,1,2020-06-15 08:34:53.000000,27,-176.0,47.0,,True,0.196,1320083.0,1,2,89,50.0,53.0,36,-429,2020-06-15 08:34:53.000000,242.512,50,3.793,3.7430000000000003,4.359,4.933,5.4079999999999995,6.289,6.312,5.499,4.994,4.669,-199,9,0,-1,0,0,0,0,0,-146,-11,-8,-1,-3,0,0,0,0,8
752,332,7,114236,1,2020-06-15 08:53:41.000000,173,168.0,838.0,,False,,,0,1,89,50.0,73.4,586,593,2020-06-15 08:53:41.000000,242.512,53,1.7730000000000001,1.9780000000000002,1.933,2.0269999999999997,2.187,2.154,2.278,,2.458,2.506,-4375,11,1133,1,87,0,143,4,14,-891,-11,699,-3,-1,-9,140,-3,-19,8
794,228,7,114132,1,2020-06-15 08:35:52.000000,175,154.0,843.0,,False,3.465,1320084.0,0,1,89,50.0,66.7,412,375,2020-06-15 08:35:52.000000,243.38099999999997,54,1.849,1.923,2.052,2.092,2.14,2.156,2.334,2.366,2.407,2.483,-4060,-16,1070,-28,136,31,133,1,-26,-618,-21,412,-16,-9,33,29,-8,-29,8
707,492,7,114396,1,2020-06-15 09:21:33.000000,68,,435.0,,False,1.7819999999999998,1320149.0,0,1,89,50.0,79.8,386,-139,2020-06-15 09:21:33.000000,244.25,53,2.209,2.093,2.044,1.984,1.8769999999999998,1.849,1.841,1.716,1.696,1.6540000000000001,-2328,0,623,-4,79,0,21,1,52,-740,-19,643,0,120,1,-56,3,-82,9
967,631,7,118889,1,2020-06-18 10:13:16.000000,2244,201.0,2403.0,,False,10.241,1320469.0,9,1,89,50.0,20.3,839,823,2020-06-18 10:13:16.000000,234.68900000000002,53,9.576,9.622,9.617,9.662,9.838,9.695,9.881,10.03,9.885,9.961,-4959,-14,978,-6,77,14,237,13,44,-13388,-42,760,-6,402,-14,285,0,21,10
844,97,7,114001,1,2020-06-15 08:17:39.000000,2140,-90.0,2208.0,,False,9.411,1319732.0,4,2,89,50.0,3.8,150,-610,2020-06-15 08:17:39.000000,234.68900000000002,50,9.827,10.052999999999999,9.982000000000001,10.167,10.290999999999999,10.270999999999999,10.205,10.068,10.183,10.347999999999999,1080,9,-66,0,-171,0,-16,0,0,-12414,-39,-47,-21,295,0,145,1,14,8
80,471,7,114375,1,2020-06-15 09:16:31.000000,22,-45.0,47.0,,True,0.19399999999999998,1320141.0,0,2,89,50.0,60.8,40,-300,2020-06-15 09:16:31.000000,242.512,54,1.1,0.996,0.879,0.7879999999999999,0.7120000000000001,0.6509999999999999,0.622,0.607,0.612,0.618,-216,8,0,0,0,0,0,0,0,-112,-9,-9,0,0,0,0,0,0,9
817,890,7,119148,1,2020-06-18 10:50:55.000000,6,-157.0,57.0,,False,0.23399999999999999,1320708.0,0,2,89,50.0,-27.4,-3,-771,2020-06-18 10:50:55.000000,243.38099999999997,54,0.066,0.061,0.059000000000000004,0.061,0.064,0.061,0.062,0.057,0.061,0.061,37,9,0,0,0,0,0,0,0,-16,-6,-8,-1,-1,0,0,0,0,10
344,301,7,114205,1,2020-06-15 08:48:09.000000,108,28.0,379.0,,True,1.565,1320102.0,1,1,89,50.0,71.7,336,53,2020-06-15 08:48:09.000000,,51,1.659,1.59,1.709,1.6119999999999999,1.57,1.57,1.4909999999999999,1.5919999999999999,1.615,1.531,-1932,8,432,0,75,0,29,0,11,-739,-8,656,0,8,0,-94,0,-19,8
425,663,7,118921,1,2020-06-18 10:16:53.000000,2122,-150.0,2148.0,,False,9.119,1320605.0,4,2,89,50.0,8.0,304,-380,2020-06-18 10:16:53.000000,235.558,51,9.802,9.949,9.901,9.814,9.913,9.954,10.157,,8.847000000000001,9.119,-760,-62,196,44,-34,0,92,-4,21,-12587,1,113,1,361,0,105,-1,18,10
677,675,7,118933,1,2020-06-18 10:18:50.000000,2092,-204.0,2095.0,,True,8.863,1320659.0,5,2,89,50.0,0.3,15,-871,2020-06-18 10:18:50.000000,236.42700000000002,51,10.155,10.15,10.258,10.132,9.892999999999999,8.855,8.857000000000001,8.855,8.863,8.863,-56,1,-97,0,-3,0,80,0,4,-12472,-34,-6,-14,399,0,127,0,0,10
192,901,7,119159,1,2020-06-18 10:52:32.000000,27,-191.0,48.0,,True,0.19899999999999998,1320710.0,0,2,89,50.0,54.1,38,-897,2020-06-18 10:52:32.000000,244.25,53,0.20199999999999999,0.20199999999999999,0.20199999999999999,0.198,0.19899999999999998,0.201,0.19899999999999998,0.201,0.19899999999999998,0.196,-194,6,0,0,0,0,0,0,0,-166,-6,-4,0,-1,0,0,0,0,10
1034,636,7,118894,1,2020-06-18 10:13:40.000000,2216,-38.0,2349.0,,False,10.01,1320483.0,1,2,89,50.0,18.6,763,-73,2020-06-18 10:13:40.000000,234.68900000000002,53,10.234,10.078,10.106,10.062999999999999,9.933,10.05,10.195,10.236,10.436,10.523,-5623,-14,1089,-8,169,-4,338,0,57,-13211,-37,646,-13,367,-6,235,4,6,10
709,611,7,118869,1,2020-06-18 10:10:35.000000,2248,185.0,2406.0,,False,10.329,1320370.0,4,1,89,50.0,19.3,800,41,2020-06-18 10:10:35.000000,232.95,55,11.2,10.741,10.751,11.213,10.779000000000002,10.337,10.585999999999999,10.244000000000002,10.307,10.208,-5740,0,1131,1,-11,-3,151,-6,23,-13881,-44,1042,-16,283,-4,358,4,95,10
775,619,7,118877,1,2020-06-18 10:11:28.000000,2082,-23.0,2082.0,,True,8.842,1320407.0,5,2,89,50.0,0.3,16,-71,2020-06-18 10:11:28.000000,235.558,55,8.842,8.842,8.842,8.842,8.842,8.842,8.842,8.842,8.842,8.842,455,4,-105,0,-85,0,47,0,0,-12465,-33,-6,-16,402,0,156,1,0,10
744,712,7,118970,1,2020-06-18 10:23:40.000000,5,-169.0,14.0,,True,0.061,1320670.0,1,2,89,50.0,-54.8,-7,-653,2020-06-18 10:23:40.000000,239.035,53,3.2119999999999997,3.5469999999999997,3.778,3.3569999999999998,3.623,3.861,3.636,3.634,3.846,4.0680000000000005,34,11,0,-1,0,0,0,0,0,-23,-8,-11,0,-1,0,0,0,0,10
992,454,7,114358,1,2020-06-15 09:12:37.000000,102,81.0,618.0,,False,2.559,1320135.0,0,1,89,50.0,71.3,309,-140,2020-06-15 09:12:37.000000,241.643,54,0.907,0.9570000000000001,1.1179999999999999,1.135,1.169,1.2109999999999999,1.235,1.272,1.301,1.329,-2951,9,887,3,161,18,0,-19,-74,-539,-14,372,-11,29,-24,-37,13,-59,9
618,271,7,114175,1,2020-06-15 08:43:42.000000,5,-233.0,14.0,,True,0.061,1320095.0,0,2,89,50.0,-52.7,-6,-758,2020-06-15 08:43:42.000000,242.512,51,4.293,4.459,4.207,4.587,4.925,4.814,4.088,4.016,4.788,5.652,36,11,0,-3,0,0,0,0,0,-21,-13,-11,0,-1,0,0,0,0,8
298,984,7,119242,1,2020-06-18 11:06:24.000000,50,,294.0,,True,1.217,1320731.0,0,2,89,50.0,79.8,289,-106,2020-06-18 11:06:24.000000,,53,,1.235,1.258,1.288,1.328,1.415,1.5390000000000001,1.537,1.508,1.524,-1716,8,676,0,-8,0,-61,0,-11,-394,-6,325,0,-64,-1,-74,0,1,11
304,1013,7,119271,1,2020-06-18 11:15:06.000000,63,-29.0,403.0,,False,1.663,1320746.0,0,2,89,50.0,79.8,365,126,2020-06-18 11:15:06.000000,242.512,52,1.989,2.008,1.8659999999999999,1.8459999999999999,1.791,1.673,1.666,1.625,1.6280000000000001,1.574,-2017,-8,759,-4,79,14,-26,4,-44,-453,-14,450,31,4,-11,-118,-11,-51,11
640,732,7,118990,1,2020-06-18 10:26:37.000000,27,-399.0,46.0,,True,0.193,1320674.0,0,2,89,50.0,52.0,35,-686,2020-06-18 10:26:37.000000,239.90400000000002,53,4.783,4.73,5.26,5.545,5.367000000000001,5.321000000000001,4.996,4.831,5.294,5.902,-207,9,0,-3,0,0,0,0,0,-148,-13,-8,-1,-1,0,0,0,1,10
214,46,7,113950,1,2020-06-15 08:10:54.000000,5,-176.0,,,True,0.062,1319571.0,0,2,89,50.0,-51.6,-6,-694,2020-06-15 08:10:54.000000,,50,3.23,3.341,3.498,3.58,3.4810000000000003,,3.593,3.748,3.799,3.915,36,8,0,0,0,0,0,0,0,-14,-3,-8,0,0,0,0,0,0,8
876,668,7,118926,1,2020-06-18 10:17:35.000000,2291,191.0,2460.0,,False,10.405999999999999,1320628.0,5,1,89,50.0,19.6,829,835,2020-06-18 10:17:35.000000,236.42700000000002,51,10.243,10.112,10.045,10.076,10.167,10.162,10.03,10.052999999999999,10.132,10.183,-5090,-14,1024,-33,125,47,283,0,47,-13389,-33,681,-13,405,23,268,0,6,10
602,945,7,119203,1,2020-06-18 11:00:31.000000,4,-339.0,15.0,,True,0.062,1320722.0,0,2,89,50.0,-56.6,-7,-783,2020-06-18 11:00:31.000000,243.38099999999997,51,3.872,4.351,3.818,3.639,4.187,4.0489999999999995,4.126,4.323,3.87,4.2139999999999995,36,11,0,-1,-1,0,0,0,0,-23,-11,-13,0,-1,0,0,0,0,11
111,757,7,119015,1,2020-06-18 10:30:08.000000,83,23.0,438.0,,False,1.834,1320677.0,0,1,89,50.0,76.9,366,89,2020-06-18 10:30:08.000000,239.035,50,1.64,1.6840000000000002,1.739,1.841,1.9040000000000001,1.92,1.986,2.006,1.955,1.923,-1811,9,679,-1,11,1,-56,-1,-18,-466,-16,397,-4,-59,-1,-100,1,-14,10
174,132,7,114036,1,2020-06-15 08:21:48.000000,2108,-182.0,2108.0,,True,8.918,1319888.0,4,2,89,50.0,0.3,24,-446,2020-06-15 08:21:48.000000,236.42700000000002,50,10.289000000000001,10.304,,8.91,8.91,8.91,8.908,8.91,8.905,8.906,409,-94,-105,51,-46,0,41,1,-3,-12610,-13,52,31,333,-9,161,-9,4,8
105,536,7,118794,1,2020-06-18 10:00:41.000000,133,-38.0,706.0,,False,,1320155.0,0,2,89,50.0,78.3,663,-120,2020-06-18 10:00:41.000000,,61,3.5439999999999996,3.3739999999999997,3.3989999999999996,3.392,3.113,3.26,3.415,3.011,2.965,3.075,-4153,14,1026,-79,85,-16,74,19,37,-975,-42,744,64,44,21,128,0,-9,10
651,714,7,118972,1,2020-06-18 10:23:54.000000,194,-15.0,905.0,,False,3.803,1320670.0,0,2,89,50.0,73.1,655,191,2020-06-18 10:23:54.000000,238.166,53,3.273,3.049,3.3360000000000003,3.633,3.76,3.748,4.1080000000000005,4.026,4.131,4.149,-4813,11,1267,8,47,-9,174,0,28,-862,-9,678,1,-62,-64,148,8,11,10
449,398,7,114302,1,2020-06-15 09:04:26.000000,256,251.0,1120.0,,False,4.6530000000000005,1320125.0,1,1,89,50.0,73.8,898,905,2020-06-15 09:04:26.000000,240.773,54,2.3569999999999998,2.435,2.593,2.605,2.679,2.946,2.905,3.116,3.3569999999999998,3.5639999999999996,-5666,-16,1234,-19,18,80,24,-4,0,-1593,-34,1235,6,-156,3,239,-4,66,9
